_id,key,red3_team,red2_team,red1_team,blue3_team,blue2_team,blue1_team,red3_epa,red2_epa,red1_epa,blue3_epa,blue2_epa,blue1_epa,red3_total_points,red2_total_points,red1_total_points,blue3_total_points,blue2_total_points,blue1_total_points,red3_auto_points,red2_auto_points,red1_auto_points,blue3_auto_points,blue2_auto_points,blue1_auto_points,red3_teleop_points,red2_teleop_points,red1_teleop_points,blue3_teleop_points,blue2_teleop_points,blue1_teleop_points,red3_endgame_points,red2_endgame_points,red1_endgame_points,blue3_endgame_points,blue2_endgame_points,blue1_endgame_points,red3_rank,red2_rank,red1_rank,blue3_rank,blue2_rank,blue1_rank,red3_winrate,red2_winrate,red1_winrate,blue3_winrate,blue2_winrate,blue1_winrate,blue_score,red_score
67da170e3136e1e6940cc63d,2025tuak_qm56,10478,8780,8828,10478,8780,8828,1416,1336,1420,1416,1336,1420,11.65,3.62,12.1,11.65,3.62,12.1,3.2,2.14,3.86,3.2,2.14,3.86,6.01,0.04,5.8,6.01,0.04,5.8,2.44,1.44,2.44,2.44,1.44,2.44,3192,3682,3134,3192,3682,3134,0.4167,0.25,0.4286,0.4167,0.25,0.4286,15,74
67da170e3136e1e6940cc63e,2025tuak_qm57,9029,8557,8862,9029,8557,8862,1562,1539,1374,1562,1539,1374,30.21,26.81,7.33,30.21,26.81,7.33,8.78,4.36,2.92,8.78,4.36,2.92,19.95,15.61,3.19,19.95,15.61,3.19,1.48,6.84,1.22,1.48,6.84,1.22,807,1052,3562,807,1052,3562,0.8333,0.5357,0.4583,0.8333,0.5357,0.4583,73,18
67da170e3136e1e6940cc63f,2025tuak_qm58,9233,10058,8173,9233,10058,8173,1574,1397,1432,1574,1397,1432,31.89,9.73,13.45,31.89,9.73,13.45,4.35,3.08,2.99,4.35,3.08,2.99,26.93,4.55,9.53,26.93,4.55,9.53,0.62,2.11,0.93,0.62,2.11,0.93,698,3407,2953,698,3407,2953,0.7333,0.2917,0.56,0.7333,0.2917,0.56,73,20
67da170e3136e1e6940cc640,2025tuak_qm59,8042,8828,8058,8042,8828,8058,1443,1420,1418,1443,1420,1418,14.58,12.1,11.91,14.58,12.1,11.91,3.56,3.86,2.79,3.56,3.86,2.79,9.05,5.8,7.52,9.05,5.8,7.52,1.96,2.44,1.6,1.96,2.44,1.6,2791,3134,3159,2791,3134,3159,0.5,0.4286,0.4074,0.5,0.4286,0.4074,41,52
67da170e3136e1e6940cc641,2025tuak_qm6,9159,9029,10470,9159,9029,10470,1441,1562,1463,1441,1562,1463,14.45,30.21,16.93,14.45,30.21,16.93,4.63,8.78,3.19,4.63,8.78,3.19,7.2,19.95,11.79,7.2,19.95,11.79,2.61,1.48,1.94,2.61,1.48,1.94,2814,807,2440,2814,807,2440,0.4333,0.8333,0.3667,0.4333,0.8333,0.3667,68,38
67da170e3136e1e6940cc642,2025tuak_qm60,10042,6436,9479,10042,6436,9479,1428,1574,1437,1428,1574,1437,12.95,31.99,13.97,12.95,31.99,13.97,2.46,10.61,4.72,2.46,10.61,4.72,8.6,18.38,8.42,8.6,18.38,8.42,1.89,2.99,0.84,1.89,2.99,0.84,3019,692,2883,3019,692,2883,0.5588,0.7222,0.4286,0.5588,0.7222,0.4286,69,28
67da170e3136e1e6940cc643,2025tuak_qm61,9028,6430,10472,9028,6430,10472,1464,1420,1400,1464,1420,1400,17.04,12.11,9.98,17.04,12.11,9.98,1.21,3.93,3.16,1.21,3.93,3.16,15.34,6.11,5.68,15.34,6.11,5.68,0.49,2.07,1.14,0.49,2.07,1.14,2416,3133,3379,2416,3133,3379,0.3571,0.3214,0.5,0.3571,0.3214,0.5,46,63
67da170e3136e1e6940cc644,2025tuak_qm62,9029,7466,8220,9029,7466,8220,1562,1381,1444,1562,1381,1444,30.21,8.05,14.68,30.21,8.05,14.68,8.78,2.89,2.31,8.78,2.89,2.31,19.95,3.2,11.59,19.95,3.2,11.59,1.48,1.96,0.78,1.48,1.96,0.78,807,3531,2772,807,3531,2772,0.8333,0.3333,0.4667,0.8333,0.3333,0.4667,102,35
67da170e3136e1e6940cc645,2025tuak_qm63,10204,9583,8862,10204,9583,8862,1391,1449,1374,1391,1449,1374,9.15,15.3,7.33,9.15,15.3,7.33,1.78,3.37,2.92,1.78,3.37,2.92,6.03,10.42,3.19,6.03,10.42,3.19,1.35,1.51,1.22,1.35,1.51,1.22,3447,2674,3562,3447,2674,3562,0.125,0.5429,0.4583,0.125,0.5429,0.4583,33,83
67da170e3136e1e6940cc646,2025tuak_qm64,8557,9447,8173,8557,9447,8173,1539,1408,1432,1539,1408,1432,26.81,10.85,13.45,26.81,10.85,13.45,4.36,4.4,2.99,4.36,4.4,2.99,15.61,4.79,9.53,15.61,4.79,9.53,6.84,1.66,0.93,6.84,1.66,0.93,1052,3292,2953,1052,3292,2953,0.5357,0.2917,0.56,0.5357,0.2917,0.56,50,53
67da170e3136e1e6940cc647,2025tuak_qm65,6989,10247,10042,6989,10247,10042,1511,1376,1428,1511,1376,1428,23,7.58,12.95,23,7.58,12.95,4.47,5.13,2.46,4.47,5.13,2.46,15.13,1.13,8.6,15.13,1.13,8.6,3.4,1.31,1.89,3.4,1.31,1.89,1459,3551,3019,1459,3551,3019,0.6071,0.4286,0.5588,0.6071,0.4286,0.5588,48,33
67da170e3136e1e6940cc648,2025tuak_qm66,10478,6430,9029,10478,6430,9029,1416,1420,1562,1416,1420,1562,11.65,12.11,30.21,11.65,12.11,30.21,3.2,3.93,8.78,3.2,3.93,8.78,6.01,6.11,19.95,6.01,6.11,19.95,2.44,2.07,1.48,2.44,2.07,1.48,3192,3133,807,3192,3133,807,0.4167,0.3214,0.8333,0.4167,0.3214,0.8333,67,46
67da170e3136e1e6940cc649,2025tuak_qm67,10204,9024,9447,10204,9024,9447,1391,1576,1408,1391,1576,1408,9.15,32.28,10.85,9.15,32.28,10.85,1.78,4.59,4.4,1.78,4.59,4.4,6.03,25.53,4.79,6.03,25.53,4.79,1.35,2.16,1.66,1.35,2.16,1.66,3447,675,3292,3447,675,3292,0.125,0.6471,0.2917,0.125,0.6471,0.2917,56,84
67da170e3136e1e6940cc64a,2025tuak_qm68,10472,10142,8795,10472,10142,8795,1400,1449,1366,1400,1449,1366,9.98,15.27,6.59,9.98,15.27,6.59,3.16,3.4,3.84,3.16,3.4,3.84,5.68,10.68,0.87,5.68,10.68,0.87,1.14,1.19,1.88,1.14,1.19,1.88,3379,2678,3593,3379,2678,3593,0.5,0.6563,0.375,0.5,0.6563,0.375,23,53
67da170e3136e1e6940cc64b,2025tuak_qm69,9467,8557,7466,9467,8557,7466,1341,1539,1381,1341,1539,1381,4.06,26.81,8.05,4.06,26.81,8.05,2.22,4.36,2.89,2.22,4.36,2.89,0.51,15.61,3.2,0.51,15.61,3.2,1.33,6.84,1.96,1.33,6.84,1.96,3674,1052,3531,3674,1052,3531,0.4167,0.5357,0.3333,0.4167,0.5357,0.3333,75,10
67da170e3136e1e6940cc64c,2025tuak_qm7,9467,8862,8058,9467,8862,8058,1341,1374,1418,1341,1374,1418,4.06,7.33,11.91,4.06,7.33,11.91,2.22,2.92,2.79,2.22,2.92,2.79,0.51,3.19,7.52,0.51,3.19,7.52,1.33,1.22,1.6,1.33,1.22,1.6,3674,3562,3159,3674,3562,3159,0.4167,0.4583,0.4074,0.4167,0.4583,0.4074,14,24
67da170e3136e1e6940cc64d,2025tuak_qm70,8054,9233,9159,8054,9233,9159,1497,1574,1441,1497,1574,1441,21.02,31.89,14.45,21.02,31.89,14.45,2.69,4.35,4.63,2.69,4.35,4.63,16.51,26.93,7.2,16.51,26.93,7.2,1.82,0.62,2.61,1.82,0.62,2.61,1686,698,2814,1686,698,2814,0.6154,0.7333,0.4333,0.6154,0.7333,0.4333,73,34
67da170e3136e1e6940cc64e,2025tuak_qm8,6436,8795,10090,6436,8795,10090,1574,1366,1389,1574,1366,1389,31.99,6.59,8.86,31.99,6.59,8.86,10.61,3.84,2.83,10.61,3.84,2.83,18.38,0.87,4.45,18.38,0.87,4.45,2.99,1.88,1.58,2.99,1.88,1.58,692,3593,3471,692,3593,3471,0.7222,0.375,0.375,0.7222,0.375,0.375,56,83
67da170e3136e1e6940cc64f,2025tuak_qm9,9583,6989,9233,9583,6989,9233,1449,1511,1574,1449,1511,1574,15.3,23,31.89,15.3,23,31.89,3.37,4.47,4.35,3.37,4.47,4.35,10.42,15.13,26.93,10.42,15.13,26.93,1.51,3.4,0.62,1.51,3.4,0.62,2674,1459,698,2674,1459,698,0.5429,0.6071,0.7333,0.5429,0.6071,0.7333,87,52
67da170e3136e1e6940cc650,2025tuak_sf10m1,10470,9233,10216,10470,9233,10216,1463,1574,1465,1463,1574,1465,16.93,31.89,17.08,16.93,31.89,17.08,3.19,4.35,4.41,3.19,4.35,4.41,11.79,26.93,9.65,11.79,26.93,9.65,1.94,0.62,3.01,1.94,0.62,3.01,2440,698,2411,2440,698,2411,0.3667,0.7333,0.5667,0.3667,0.7333,0.5667,87,102
67da170e3136e1e6940cc651,2025tuak_sf11m1,9024,8173,6989,9024,8173,6989,1576,1432,1511,1576,1432,1511,32.28,13.45,23,32.28,13.45,23,4.59,2.99,4.47,4.59,2.99,4.47,25.53,9.53,15.13,25.53,9.53,15.13,2.16,0.93,3.4,2.16,0.93,3.4,675,2953,1459,675,2953,1459,0.6471,0.56,0.6071,0.6471,0.56,0.6071,94,68
67da170e3136e1e6940cc652,2025tuak_sf12m1,10142,8058,9583,10142,8058,9583,1449,1418,1449,1449,1418,1449,15.27,11.91,15.3,15.27,11.91,15.3,3.4,2.79,3.37,3.4,2.79,3.37,10.68,7.52,10.42,10.68,7.52,10.42,1.19,1.6,1.51,1.19,1.6,1.51,2678,3159,2674,2678,3159,2674,0.6563,0.4074,0.5429,0.6563,0.4074,0.5429,62,79
67da170e3136e1e6940cc653,2025tuak_sf13m1,10042,8054,8557,10042,8054,8557,1428,1497,1539,1428,1497,1539,12.95,21.02,26.81,12.95,21.02,26.81,2.46,2.69,4.36,2.46,2.69,4.36,8.6,16.51,15.61,8.6,16.51,15.61,1.89,1.82,6.84,1.89,1.82,6.84,3019,1686,1052,3019,1686,1052,0.5588,0.6154,0.5357,0.5588,0.6154,0.5357,85,99
67da170e3136e1e6940cc654,2025tuak_sf1m1,8042,6430,9479,8042,6430,9479,1443,1420,1437,1443,1420,1437,14.58,12.11,13.97,14.58,12.11,13.97,3.56,3.93,4.72,3.56,3.93,4.72,9.05,6.11,8.42,9.05,6.11,8.42,1.96,2.07,0.84,1.96,2.07,0.84,2791,3133,2883,2791,3133,2883,0.5,0.3214,0.4286,0.5,0.3214,0.4286,48,103
67da170e3136e1e6940cc655,2025tuak_sf2m1,10142,8058,9583,10142,8058,9583,1449,1418,1449,1449,1418,1449,15.27,11.91,15.3,15.27,11.91,15.3,3.4,2.79,3.37,3.4,2.79,3.37,10.68,7.52,10.42,10.68,7.52,10.42,1.19,1.6,1.51,1.19,1.6,1.51,2678,3159,2674,2678,3159,2674,0.6563,0.4074,0.5429,0.6563,0.4074,0.5429,66,54
67da170e3136e1e6940cc656,2025tuak_sf3m1,8828,10247,9028,8828,10247,9028,1420,1376,1464,1420,1376,1464,12.1,7.58,17.04,12.1,7.58,17.04,3.86,5.13,1.21,3.86,5.13,1.21,5.8,1.13,15.34,5.8,1.13,15.34,2.44,1.31,0.49,2.44,1.31,0.49,3134,3551,2416,3134,3551,2416,0.4286,0.4286,0.3571,0.4286,0.4286,0.3571,53,101
67da170e3136e1e6940cc657,2025tuak_sf4m1,9159,8561,8220,9159,8561,8220,1441,1452,1444,1441,1452,1444,14.45,15.63,14.68,14.45,15.63,14.68,4.63,3.95,2.31,4.63,3.95,2.31,7.2,9.73,11.59,7.2,9.73,11.59,2.61,1.95,0.78,2.61,1.95,0.78,2814,2629,2772,2814,2629,2772,0.4333,0.5667,0.4667,0.4333,0.5667,0.4667,41,88
67da170e3136e1e6940cc658,2025tuak_sf5m1,10470,9233,10216,10470,9233,10216,1463,1574,1465,1463,1574,1465,16.93,31.89,17.08,16.93,31.89,17.08,3.19,4.35,4.41,3.19,4.35,4.41,11.79,26.93,9.65,11.79,26.93,9.65,1.94,0.62,3.01,1.94,0.62,3.01,2440,698,2411,2440,698,2411,0.3667,0.7333,0.5667,0.3667,0.7333,0.5667,78,56
67da170e3136e1e6940cc659,2025tuak_sf6m1,9159,8561,8220,9159,8561,8220,1441,1452,1444,1441,1452,1444,14.45,15.63,14.68,14.45,15.63,14.68,4.63,3.95,2.31,4.63,3.95,2.31,7.2,9.73,11.59,7.2,9.73,11.59,2.61,1.95,0.78,2.61,1.95,0.78,2814,2629,2772,2814,2629,2772,0.4333,0.5667,0.4667,0.4333,0.5667,0.4667,82,24
67da170e3136e1e6940cc65a,2025tuak_sf7m1,10142,8058,9583,10142,8058,9583,1449,1418,1449,1449,1418,1449,15.27,11.91,15.3,15.27,11.91,15.3,3.4,2.79,3.37,3.4,2.79,3.37,10.68,7.52,10.42,10.68,7.52,10.42,1.19,1.6,1.51,1.19,1.6,1.51,2678,3159,2674,2678,3159,2674,0.6563,0.4074,0.5429,0.6563,0.4074,0.5429,59,84
67da170e3136e1e6940cc65b,2025tuak_sf8m1,10042,8054,8557,10042,8054,8557,1428,1497,1539,1428,1497,1539,12.95,21.02,26.81,12.95,21.02,26.81,2.46,2.69,4.36,2.46,2.69,4.36,8.6,16.51,15.61,8.6,16.51,15.61,1.89,1.82,6.84,1.89,1.82,6.84,3019,1686,1052,3019,1686,1052,0.5588,0.6154,0.5357,0.5588,0.6154,0.5357,85,87
67da170e3136e1e6940cc65c,2025tuak_sf9m1,9159,8561,8220,9159,8561,8220,1441,1452,1444,1441,1452,1444,14.45,15.63,14.68,14.45,15.63,14.68,4.63,3.95,2.31,4.63,3.95,2.31,7.2,9.73,11.59,7.2,9.73,11.59,2.61,1.95,0.78,2.61,1.95,0.78,2814,2629,2772,2814,2629,2772,0.4333,0.5667,0.4667,0.4333,0.5667,0.4667,35,60
67da170e3136e1e6940cc65d,2025tuhc_f1m1,10541,7050,7539,10541,7050,7539,1646,1455,1787,1646,1455,1787,42.83,15.97,63.75,42.83,15.97,63.75,8.06,2.75,13.36,8.06,2.75,13.36,26.09,10.83,40.49,26.09,10.83,40.49,8.68,2.39,9.9,8.68,2.39,9.9,293,2583,49,293,2583,49,0.725,0.5333,0.9286,0.725,0.5333,0.9286,137,125
67da170e3136e1e6940cc65e,2025tuhc_f1m2,10541,7050,7539,10541,7050,7539,1646,1455,1787,1646,1455,1787,42.83,15.97,63.75,42.83,15.97,63.75,8.06,2.75,13.36,8.06,2.75,13.36,26.09,10.83,40.49,26.09,10.83,40.49,8.68,2.39,9.9,8.68,2.39,9.9,293,2583,49,293,2583,49,0.725,0.5333,0.9286,0.725,0.5333,0.9286,125,97
67da170e3136e1e6940cc65f,2025tuhc_qm1,9694,9077,8056,9694,9077,8056,1377,1416,1503,1377,1416,1503,7.7,11.67,21.79,7.7,11.67,21.79,3.32,3.57,2.1,3.32,3.57,2.1,0.89,6.39,17.48,0.89,6.39,17.48,3.5,1.72,2.22,3.5,1.72,2.22,3547,3187,1598,3547,3187,1598,0.36,0.4444,0.4615,0.36,0.4444,0.4615,30,101
67da170e3136e1e6940cc660,2025tuhc_qm10,10542,9497,9077,10542,9497,9077,1438,1456,1416,1438,1456,1416,14.12,16.05,11.67,14.12,16.05,11.67,4.07,4.73,3.57,4.07,4.73,3.57,8.46,9.73,6.39,8.46,9.73,6.39,1.59,1.59,1.72,1.59,1.59,1.72,2860,2565,3187,2860,2565,3187,0.3333,0.3333,0.4444,0.3333,0.3333,0.4444,69,87
67da170e3136e1e6940cc661,2025tuhc_qm11,6417,8308,7539,6417,8308,7539,1576,1424,1787,1576,1424,1787,32.17,12.57,63.75,32.17,12.57,63.75,5.46,3.29,13.36,5.46,3.29,13.36,18.43,4.72,40.49,18.43,4.72,40.49,8.27,4.57,9.9,8.27,4.57,9.9,679,3069,49,679,3069,49,0.68,0.45,0.9286,0.68,0.45,0.9286,120,41
67da170e3136e1e6940cc662,2025tuhc_qm12,10415,10541,7672,10415,10541,7672,1415,1646,1416,1415,1646,1416,11.58,42.83,11.73,11.58,42.83,11.73,1.71,8.06,3.45,1.71,8.06,3.45,8.54,26.09,7.04,8.54,26.09,7.04,1.32,8.68,1.24,1.32,8.68,1.24,3202,293,3180,3202,293,3180,0.3333,0.725,0.5556,0.3333,0.725,0.5556,47,11
67da170e3136e1e6940cc663,2025tuhc_qm13,9021,7298,9247,9021,7298,9247,1481,1420,1387,1481,1420,1387,19.06,12.08,8.7,19.06,12.08,8.7,3.85,2.93,1.05,3.85,2.93,1.05,12.23,8.14,6.46,12.23,8.14,6.46,2.98,1.01,1.2,2.98,1.01,1.2,1965,3135,3480,1965,3135,3480,0.4545,0.4444,0.3889,0.4545,0.4444,0.3889,2,53
67da170e3136e1e6940cc664,2025tuhc_qm14,10185,10205,9523,10185,10205,9523,1456,1456,1473,1456,1456,1473,16.03,16.13,18.13,16.03,16.13,18.13,4.42,2.92,4.45,4.42,2.92,4.45,10.15,10.8,13.32,10.15,10.8,13.32,1.45,2.4,0.37,1.45,2.4,0.37,2569,2550,2106,2569,2550,2106,0.2222,0.5556,0.5862,0.2222,0.5556,0.5862,46,25
67da170e3136e1e6940cc665,2025tuhc_qm15,9043,6429,8182,9043,6429,8182,1270,1508,1434,1270,1508,1434,-2.81,22.56,13.64,-2.81,22.56,13.64,-0.34,4.24,2.35,-0.34,4.24,2.35,-3.95,14.12,9.27,-3.95,14.12,9.27,1.48,4.2,2.02,1.48,4.2,2.02,3712,1500,2942,3712,1500,2942,0.3333,0.3636,0.5,0.3333,0.3636,0.5,62,27
67da170e3136e1e6940cc666,2025tuhc_qm16,8151,2905,8209,8151,2905,8209,1426,1462,1451,1426,1462,1451,12.71,16.74,15.52,12.71,16.74,15.52,4.73,3.93,3.28,4.73,3.93,3.28,6.81,10.55,10.43,6.81,10.55,10.43,1.18,2.26,1.81,1.18,2.26,1.81,3047,2472,2641,3047,2472,2641,0.4615,0.4,0.4444,0.4615,0.4,0.4444,35,47
67da170e3136e1e6940cc667,2025tuhc_qm17,9502,9583,10202,9502,9583,10202,1403,1449,1517,1403,1449,1517,10.33,15.3,23.79,10.33,15.3,23.79,2.31,3.37,4.2,2.31,3.37,4.2,6.27,10.42,18.34,6.27,10.42,18.34,1.75,1.51,1.24,1.75,1.51,1.24,3345,2674,1355,3345,2674,1355,0.4444,0.5429,0.4545,0.4444,0.5429,0.4545,38,26
67da170e3136e1e6940cc668,2025tuhc_qm18,10396,9690,6838,10396,9690,6838,1534,1443,1625,1534,1443,1625,26.05,14.65,39.42,26.05,14.65,39.42,4.98,3.94,10.58,4.98,3.94,10.58,20.04,8.42,27.56,20.04,8.42,27.56,1.03,2.3,1.27,1.03,2.3,1.27,1136,2776,386,1136,2776,386,0.4545,0.4444,0.6923,0.4545,0.4444,0.6923,80,77
67da170e3136e1e6940cc669,2025tuhc_qm19,6989,8056,9231,6989,8056,9231,1511,1503,1598,1511,1503,1598,23,21.79,35.47,23,21.79,35.47,4.47,2.1,6.13,4.47,2.1,6.13,15.13,17.48,27.45,15.13,17.48,27.45,3.4,2.22,1.89,3.4,2.22,1.89,1459,1598,525,1459,1598,525,0.6071,0.4615,0.6154,0.6071,0.4615,0.6154,79,85
67da170e3136e1e6940cc66a,2025tuhc_qm2,9690,9043,9231,9690,9043,9231,1443,1270,1598,1443,1270,1598,14.65,-2.81,35.47,14.65,-2.81,35.47,3.94,-0.34,6.13,3.94,-0.34,6.13,8.42,-3.95,27.45,8.42,-3.95,27.45,2.3,1.48,1.89,2.3,1.48,1.89,2776,3712,525,2776,3712,525,0.4444,0.3333,0.6154,0.4444,0.3333,0.6154,60,61
67da170e3136e1e6940cc66b,2025tuhc_qm20,8308,8182,7298,8308,8182,7298,1424,1434,1420,1424,1434,1420,12.57,13.64,12.08,12.57,13.64,12.08,3.29,2.35,2.93,3.29,2.35,2.93,4.72,9.27,8.14,4.72,9.27,8.14,4.57,2.02,1.01,4.57,2.02,1.01,3069,2942,3135,3069,2942,3135,0.45,0.5,0.4444,0.45,0.5,0.4444,23,68
67da170e3136e1e6940cc66c,2025tuhc_qm21,9694,10234,9497,9694,10234,9497,1377,1516,1456,1377,1516,1456,7.7,23.61,16.05,7.7,23.61,16.05,3.32,6.91,4.73,3.32,6.91,4.73,0.89,15.67,9.73,0.89,15.67,9.73,3.5,1.02,1.59,3.5,1.02,1.59,3547,1372,2565,3547,1372,2565,0.36,0.5417,0.3333,0.36,0.5417,0.3333,46,56
67da170e3136e1e6940cc66d,2025tuhc_qm22,7539,9043,9247,7539,9043,9247,1787,1270,1387,1787,1270,1387,63.75,-2.81,8.7,63.75,-2.81,8.7,13.36,-0.34,1.05,13.36,-0.34,1.05,40.49,-3.95,6.46,40.49,-3.95,6.46,9.9,1.48,1.2,9.9,1.48,1.2,49,3712,3480,49,3712,3480,0.9286,0.3333,0.3889,0.9286,0.3333,0.3889,91,41
67da170e3136e1e6940cc66e,2025tuhc_qm23,9070,10415,8798,9070,10415,8798,1516,1415,1408,1516,1415,1408,23.59,11.58,10.82,23.59,11.58,10.82,2.46,1.71,2.4,2.46,1.71,2.4,19.29,8.54,6.8,19.29,8.54,6.8,1.84,1.32,1.63,1.84,1.32,1.63,1374,3202,3293,1374,3202,3293,0.5,0.3333,0.3333,0.5,0.3333,0.3333,34,58
67da170e3136e1e6940cc66f,2025tuhc_qm24,9468,9464,7444,9468,9464,7444,1471,1402,1620,1471,1402,1620,17.89,10.24,38.73,17.89,10.24,38.73,3.42,2.11,10.08,3.42,2.11,10.08,13.14,8.16,26.3,13.14,8.16,26.3,1.33,-0.03,2.34,1.33,-0.03,2.34,2270,3354,408,2270,3354,408,0.4545,0.3333,0.7857,0.4545,0.3333,0.7857,44,7
67da170e3136e1e6940cc670,2025tuhc_qm25,9523,10261,9025,9523,10261,9025,1473,1415,1421,1473,1415,1421,18.13,11.63,12.23,18.13,11.63,12.23,4.45,2.13,2.66,4.45,2.13,2.66,13.32,7.49,9.19,13.32,7.49,9.19,0.37,2,0.38,0.37,2,0.38,2106,3194,3110,2106,3194,3110,0.5862,0.4444,0.5833,0.5862,0.4444,0.5833,49,33
67da170e3136e1e6940cc671,2025tuhc_qm26,7298,10396,9231,7298,10396,9231,1420,1534,1598,1420,1534,1598,12.08,26.05,35.47,12.08,26.05,35.47,2.93,4.98,6.13,2.93,4.98,6.13,8.14,20.04,27.45,8.14,20.04,27.45,1.01,1.03,1.89,1.01,1.03,1.89,3135,1136,525,3135,1136,525,0.4444,0.4545,0.6154,0.4444,0.4545,0.6154,81,43
67da170e3136e1e6940cc672,2025tuhc_qm27,10185,9502,8056,10185,9502,8056,1456,1403,1503,1456,1403,1503,16.03,10.33,21.79,16.03,10.33,21.79,4.42,2.31,2.1,4.42,2.31,2.1,10.15,6.27,17.48,10.15,6.27,17.48,1.45,1.75,2.22,1.45,1.75,2.22,2569,3345,1598,2569,3345,1598,0.2222,0.4444,0.4615,0.2222,0.4444,0.4615,30,35
67da170e3136e1e6940cc673,2025tuhc_qm28,2905,8011,10549,2905,8011,10549,1462,1590,1418,1462,1590,1418,16.74,34.26,11.9,16.74,34.26,11.9,3.93,6.69,3,3.93,6.69,3,10.55,20.36,7.96,10.55,20.36,7.96,2.26,7.21,0.93,2.26,7.21,0.93,2472,579,3159,2472,579,3159,0.4,0.4865,0.4444,0.4,0.4865,0.4444,48,47
67da170e3136e1e6940cc674,2025tuhc_qm29,6431,9021,8151,6431,9021,8151,1634,1481,1426,1634,1481,1426,40.84,19.06,12.71,40.84,19.06,12.71,6.39,3.85,4.73,6.39,3.85,4.73,34.17,12.23,6.81,34.17,12.23,6.81,0.28,2.98,1.18,0.28,2.98,1.18,347,1965,3047,347,1965,3047,0.7308,0.4545,0.4615,0.7308,0.4545,0.4615,87,12
67da170e3136e1e6940cc675,2025tuhc_qm3,10396,10321,10549,10396,10321,10549,1534,1417,1418,1534,1417,1418,26.05,11.83,11.9,26.05,11.83,11.9,4.98,4.24,3,4.98,4.24,3,20.04,4.99,7.96,20.04,4.99,7.96,1.03,2.6,0.93,1.03,2.6,0.93,1136,3166,3159,1136,3166,3159,0.4545,0.4444,0.4444,0.4545,0.4444,0.4444,30,69
67da170e3136e1e6940cc676,2025tuhc_qm30,9468,8209,8760,9468,8209,8760,1471,1451,1455,1471,1451,1455,17.89,15.52,16.02,17.89,15.52,16.02,3.42,3.28,4.99,3.42,3.28,4.99,13.14,10.43,9.38,13.14,10.43,9.38,1.33,1.81,1.65,1.33,1.81,1.65,2270,2641,2571,2270,2641,2571,0.4545,0.4444,0.4444,0.4545,0.4444,0.4444,31,32
67da170e3136e1e6940cc677,2025tuhc_qm31,6429,4191,10542,6429,4191,10542,1508,1384,1438,1508,1384,1438,22.56,8.4,14.12,22.56,8.4,14.12,4.24,0.61,4.07,4.24,0.61,4.07,14.12,4.6,8.46,14.12,4.6,8.46,4.2,3.19,1.59,4.2,3.19,1.59,1500,3503,2860,1500,3503,2860,0.3636,0.5556,0.3333,0.3636,0.5556,0.3333,57,84
67da170e3136e1e6940cc678,2025tuhc_qm32,8182,9247,7444,8182,9247,7444,1434,1387,1620,1434,1387,1620,13.64,8.7,38.73,13.64,8.7,38.73,2.35,1.05,10.08,2.35,1.05,10.08,9.27,6.46,26.3,9.27,6.46,26.3,2.02,1.2,2.34,2.02,1.2,2.34,2942,3480,408,2942,3480,408,0.5,0.3889,0.7857,0.5,0.3889,0.7857,82,81
67da170e3136e1e6940cc679,2025tuhc_qm33,6838,8798,8759,6838,8798,8759,1625,1408,1359,1625,1408,1359,39.42,10.82,5.85,39.42,10.82,5.85,10.58,2.4,1.04,10.58,2.4,1.04,27.56,6.8,4.78,27.56,6.8,4.78,1.27,1.63,0.03,1.27,1.63,0.03,386,3293,3630,386,3293,3630,0.6923,0.3333,0,0.6923,0.3333,0,74,110
67da170e3136e1e6940cc67a,2025tuhc_qm34,9690,10415,9464,9690,10415,9464,1443,1415,1402,1443,1415,1402,14.65,11.58,10.24,14.65,11.58,10.24,3.94,1.71,2.11,3.94,1.71,2.11,8.42,8.54,8.16,8.42,8.54,8.16,2.3,1.32,-0.03,2.3,1.32,-0.03,2776,3202,3354,2776,3202,3354,0.4444,0.3333,0.3333,0.4444,0.3333,0.3333,24,43
67da170e3136e1e6940cc67b,2025tuhc_qm35,8151,6989,10396,8151,6989,10396,1426,1511,1534,1426,1511,1534,12.71,23,26.05,12.71,23,26.05,4.73,4.47,4.98,4.73,4.47,4.98,6.81,15.13,20.04,6.81,15.13,20.04,1.18,3.4,1.03,1.18,3.4,1.03,3047,1459,1136,3047,1459,1136,0.4615,0.6071,0.4545,0.4615,0.6071,0.4545,57,88
67da170e3136e1e6940cc67c,2025tuhc_qm36,9497,8760,2905,9497,8760,2905,1456,1455,1462,1456,1455,1462,16.05,16.02,16.74,16.05,16.02,16.74,4.73,4.99,3.93,4.73,4.99,3.93,9.73,9.38,10.55,9.73,9.38,10.55,1.59,1.65,2.26,1.59,1.65,2.26,2565,2571,2472,2565,2571,2472,0.3333,0.4444,0.4,0.3333,0.4444,0.4,57,88
67da170e3136e1e6940cc67d,2025tuhc_qm37,4191,9468,10202,4191,9468,10202,1384,1471,1517,1384,1471,1517,8.4,17.89,23.79,8.4,17.89,23.79,0.61,3.42,4.2,0.61,3.42,4.2,4.6,13.14,18.34,4.6,13.14,18.34,3.19,1.33,1.24,3.19,1.33,1.24,3503,2270,1355,3503,2270,1355,0.5556,0.4545,0.4545,0.5556,0.4545,0.4545,39,20
